@relation sentiment

@attribute first_person_pronouns numeric
@attribute second_person_pronouns numeric
@attribute third_person_pronouns numeric
@attribute coordinating_conjunctions numeric
@attribute past_tense_verbs numeric
@attribute future_tense_verbs numeric
@attribute commas numeric
@attribute colons numeric
@attribute dashes numeric
@attribute parantheses numeric
@attribute ellipses numeric
@attribute common_nouns numeric
@attribute proper_nouns numeric
@attribute adverbs numeric
@attribute wh_words numeric
@attribute slang_acronyms numeric
@attribute upper_case_words numeric
@attribute sentence_length numeric
@attribute token_length numeric
@attribute number_sentences numeric
@attribute class {0, 4}

@data
1,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,8.5,4.4375,2,0
0,1,0,0,1,0,0,0,0,0,2,7,0,1,0,0,0,7.33333333333,3.85,3,0
2,0,1,1,1,0,2,0,0,0,0,10,0,1,0,0,0,8.0,3.5,3,0
0,1,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,9.0,5.0,1,0
1,1,0,0,3,0,0,1,0,0,0,5,1,0,0,0,0,8.0,4.71428571429,2,0
0,0,1,0,0,0,0,0,0,0,0,9,0,1,0,0,0,20.0,4.8,1,0
1,0,0,1,0,0,4,0,0,0,0,6,4,3,0,3,0,9.33333333333,4.72727272727,3,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3.0,5.0,2,0
1,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,10.5,3.5,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,7.0,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.0,4.16666666667,1,0
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,4.5,4.75,2,0
1,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,12.0,3.5,1,0
0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1,0,5.0,3.85714285714,2,0
0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,9.0,4.0,1,0
2,2,2,0,2,0,0,0,1,0,0,8,1,0,0,1,1,31.0,3.75,1,0
1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,11.5,4.04761904762,2,0
0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,6.0,5.63636363636,2,0
1,0,1,3,0,0,0,0,0,0,0,5,0,0,0,0,1,12.0,4.04545454545,2,0
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7.0,4.0,1,0
0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.0,3.625,2,0
2,0,0,1,0,0,0,0,0,0,0,6,0,0,0,2,0,12.0,3.33333333333,1,0
0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,7.0,5.5,1,0
3,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,0,24.0,4.66666666667,1,0
0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,3.5,4.4,4,0
3,0,2,1,0,0,0,0,0,0,0,7,0,1,1,0,0,23.0,3.77272727273,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.0,4.0,1,0
1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,9.0,4.5,1,0
1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,7.0,2.85714285714,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,3.5,1,0
4,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,10.0,3.18518518519,3,0
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7.0,3.85714285714,1,0
1,0,3,1,1,0,2,0,1,0,0,8,1,1,0,0,1,8.25,3.85185185185,4,0
1,0,0,0,0,0,0,1,0,1,0,9,0,3,0,0,0,16.0,4.15384615385,1,0
0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,4.5,5.375,2,0
0,2,1,0,2,0,0,0,0,0,0,8,0,1,0,0,1,11.0,4.05555555556,2,0
1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11.0,5.0,1,0
2,0,1,0,0,0,0,0,0,0,0,9,0,3,0,0,0,7.66666666667,4.7,3,0
0,0,4,0,1,0,0,0,0,0,0,4,0,1,0,0,0,21.0,4.3,1,0
1,1,0,1,1,0,0,0,0,0,0,6,0,1,0,0,0,10.0,5.21052631579,2,0
1,0,0,1,0,0,0,0,0,0,0,5,1,3,1,1,1,13.0,3.88,2,0
1,0,0,1,0,0,0,0,0,0,0,4,1,1,0,0,0,5.5,3.64705882353,4,0
4,0,1,0,0,0,1,0,0,0,1,9,0,2,0,1,0,15.5,3.21428571429,2,0
0,1,2,1,1,0,0,1,1,1,0,2,1,0,0,0,0,9.0,4.72727272727,3,0
0,0,1,1,0,0,0,0,0,0,0,4,0,3,0,0,0,6.75,4.34782608696,4,0
1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,1,0,7.0,4.0,1,0
0,0,0,1,0,0,0,0,0,0,0,3,0,2,1,1,0,4.75,3.375,4,0
0,0,1,1,0,0,1,0,0,0,0,8,0,1,0,0,0,18.0,4.17647058824,1,0
0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,17.0,4.58823529412,1,0
0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,7.0,3.28571428571,1,0
1,1,0,0,0,0,0,0,0,0,0,6,0,1,0,1,0,4.4,3.52631578947,5,0
1,0,2,1,2,0,0,0,0,0,0,4,0,0,0,0,0,16.0,3.8,1,0
2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12.0,5.0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,7.0,5.14285714286,1,0
1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,8.0,2.71428571429,1,0
0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,10.0,5.0,1,0
1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,7.0,4.69230769231,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,3.0,1,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5.0,2.5,1,0
1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,8.0,3.75,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.0,3.6,1,0
0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,7,8.0,5.0,1,0
0,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0,0,13.0,4.76923076923,1,0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.0,3.0,1,0
0,0,1,1,0,1,1,0,0,0,0,7,0,1,0,0,0,18.0,4.23529411765,1,0
2,0,1,1,1,0,0,0,0,0,0,7,0,0,0,0,0,16.0,3.73333333333,1,0
0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,13.0,4.92307692308,1,0
1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,9.0,3.55555555556,1,0
0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,1,11.0,3.88888888889,1,0
2,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,5.0,4.25,2,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,4.66666666667,1,0
1,1,0,1,0,0,1,0,0,0,1,6,0,1,0,0,0,15.0,3.80769230769,2,0
1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,8.0,4.5,1,0
1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8.0,4.25,1,0
1,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,5.33333333333,3.72727272727,3,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,5.5,1,0
0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8.0,5.14285714286,1,0
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5.0,6.0,1,0
1,1,0,0,1,0,1,1,0,0,0,2,0,2,0,1,0,16.0,4.53846153846,1,0
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4.0,4.75,1,0
2,0,0,0,0,0,0,0,0,0,1,8,0,1,0,0,0,4.75,4.125,4,0
0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,0,0,13.0,4.08333333333,1,0
3,0,0,1,2,0,0,0,0,0,1,4,0,2,0,1,0,22.0,3.85,1,0
3,0,0,0,1,0,2,0,0,0,0,8,0,1,0,0,0,19.0,3.58823529412,1,0
0,0,0,1,1,0,0,0,0,0,0,11,0,1,0,0,0,9.5,5.72222222222,2,0
1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4.5,5.125,2,0
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,6.0,4.4,1,0
0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,7.0,5.25,2,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3.0,3.33333333333,2,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,7.0,4.33333333333,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,6.0,4.5,1,0
0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,7.0,3.5,1,0
0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,8.5,3.3125,2,0
0,0,1,2,2,0,0,0,0,0,0,9,0,1,0,0,1,8.0,4.31818181818,3,0
1,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,6.0,3.6,2,0
0,2,0,0,0,0,0,0,0,0,0,2,1,1,1,2,0,4.5,3.25,2,0
2,0,0,1,0,0,1,0,0,0,0,3,0,2,0,0,1,15.0,4.53846153846,1,0
2,0,0,0,1,0,1,0,0,0,0,6,0,3,0,1,0,15.0,3.92857142857,1,0
1,0,0,0,2,0,0,0,0,0,0,6,0,1,0,1,0,14.0,3.5,1,0
1,0,0,0,3,0,3,0,0,0,0,8,1,1,0,0,1,32.0,3.55172413793,1,0
0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,0,3,9.5,3.82352941176,2,0
1,0,1,0,0,0,0,0,0,0,1,6,0,3,0,0,0,5.0,4.07692307692,3,0
3,0,0,0,2,0,1,0,1,0,0,7,1,3,0,0,0,14.5,4.0,2,0
2,0,3,1,4,0,0,0,0,0,0,7,0,1,0,1,0,14.0,3.7037037037,2,0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,2,6.5,3.55555555556,2,0
1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,4.5,4.28571428571,2,0
1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,10.0,3.3,1,0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,5.0,1,0
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3.5,4.33333333333,2,0
1,0,0,1,0,0,1,0,0,0,0,4,0,2,0,0,0,19.0,3.88888888889,1,0
0,0,1,0,0,1,0,0,0,0,0,3,0,1,0,0,0,2.66666666667,4.0,3,0
2,0,0,1,0,0,1,0,0,0,1,7,0,1,0,0,0,10.3333333333,4.2,3,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,10.0,4.3,1,0
0,0,0,1,0,0,0,0,0,0,1,8,0,0,0,0,1,7.0,4.83333333333,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.5,5.4,2,0
1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,6.0,3.6,1,0
1,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,7.0,4.0,2,0
1,0,1,0,1,0,0,0,0,0,0,5,0,1,0,0,0,7.5,3.76923076923,2,0
2,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,28.0,4.0,1,0
0,3,1,2,0,1,0,0,0,0,0,5,0,2,0,1,0,25.0,4.0,1,0
2,1,0,1,2,0,1,1,0,0,0,9,0,0,0,0,0,15.0,4.32,2,0
2,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,5.5,4.2,2,0
2,0,0,0,2,0,0,0,0,0,0,7,0,2,0,0,5,8.66666666667,4.22727272727,3,0
1,0,0,0,0,0,0,0,0,0,0,7,0,1,1,0,0,9.66666666667,3.92307692308,3,0
1,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,19.0,3.47368421053,1,0
2,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0,0,10.0,4.52631578947,2,0
0,3,1,2,0,1,0,0,0,0,0,6,0,2,0,1,0,26.0,4.375,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,7.5,1,0
1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.0,4.0,1,0
1,0,0,0,0,0,0,0,0,0,0,6,1,1,1,0,0,12.0,4.0,2,0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8.0,4.57142857143,1,0
0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,8.0,3.69230769231,2,0
0,1,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,12.0,4.75,1,0
2,0,1,1,1,1,1,0,0,0,0,5,0,2,0,0,0,12.0,3.5,2,0
4,0,2,1,2,0,0,0,0,0,0,7,1,0,0,0,0,8.33333333333,4.04347826087,3,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,9.0,4.0,1,0
1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6.0,3.66666666667,1,0
4,0,3,1,1,0,0,0,0,0,0,6,0,2,0,0,0,14.5,3.21428571429,2,0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.0,3.33333333333,1,0
1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,11.0,2.81818181818,1,0
0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,8.0,4.64285714286,2,0
1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,6.0,2.83333333333,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,9.0,1,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,3.66666666667,1,0
1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,4.0,3.85714285714,2,0
1,0,0,1,0,0,0,0,0,0,0,4,0,2,0,1,0,13.0,3.53846153846,1,0
2,0,4,1,0,0,0,0,0,0,0,8,0,3,0,1,1,11.0,3.46666666667,3,0
1,0,1,0,0,0,0,0,0,0,1,3,0,1,0,0,0,7.5,4.14285714286,2,0
2,0,0,1,0,0,0,0,0,0,0,6,0,3,1,0,0,7.0,3.73684210526,3,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.0,4.2,1,0
0,0,0,0,0,0,0,0,0,0,2,4,1,1,0,0,0,11.0,3.88888888889,1,0
1,1,0,2,0,0,0,0,0,0,1,7,0,1,1,0,0,8.5,3.29032258065,4,0
1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,4.0,2.83333333333,2,0
3,0,1,0,0,0,0,0,0,0,0,5,2,4,0,1,1,13.0,4.69565217391,2,0
2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11.0,4.45454545455,1,0
4,0,1,1,1,0,1,0,0,0,0,6,1,2,1,0,2,25.0,3.08333333333,1,0
0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,6.0,5.33333333333,1,0
0,0,0,0,4,0,6,0,1,0,0,14,0,0,0,0,0,33.0,3.69230769231,1,0
0,3,1,2,0,0,0,0,0,0,0,6,0,1,1,0,0,22.0,4.52380952381,1,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7.0,5.16666666667,1,0
1,0,1,1,0,0,1,0,0,0,0,4,3,1,0,0,0,8.33333333333,3.95238095238,3,0
1,0,0,0,2,0,0,0,0,0,0,4,0,2,0,0,0,20.0,3.75,1,0
4,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,10.5,4.15789473684,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7.0,4.33333333333,1,0
0,0,0,0,4,0,0,0,0,0,0,8,0,2,1,0,0,9.66666666667,4.07692307692,3,0
3,0,2,0,4,0,0,0,0,0,0,6,0,1,1,0,0,31.0,3.65517241379,1,0
0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,11.0,3.45454545455,1,0
2,0,1,1,1,0,2,0,0,0,0,4,1,1,1,1,0,23.0,3.65,1,0
3,0,0,0,1,0,1,0,2,0,0,6,0,3,1,0,0,7.75,3.625,4,0
1,0,0,0,1,0,0,0,0,0,0,4,1,1,0,0,0,6.0,3.63636363636,2,0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11.0,5.77777777778,1,0
0,0,0,1,0,0,1,0,1,0,0,2,0,2,0,0,0,11.0,4.11111111111,1,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3.0,4.33333333333,1,0
2,0,1,0,0,0,0,0,0,0,0,7,0,5,0,0,2,14.0,3.74074074074,2,0
1,2,0,0,0,1,0,0,0,0,0,5,0,0,1,0,0,9.5,3.875,2,0
2,0,0,1,1,0,1,0,0,0,0,6,0,1,0,0,0,17.0,3.25,1,0
0,0,0,1,0,0,0,0,0,0,0,3,0,2,1,1,0,4.0,4.23076923077,4,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3.0,3.5,1,0
0,0,0,1,0,0,0,0,0,0,0,6,0,2,0,0,0,9.5,4.47058823529,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,5.0,5.6,1,0
3,0,1,0,0,0,0,0,0,0,2,7,0,2,0,1,0,14.5,3.57692307692,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4.0,3.5,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3.5,3.66666666667,2,0
1,0,1,1,0,0,0,0,0,0,0,5,0,2,0,0,0,15.0,3.57142857143,1,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3.0,2.66666666667,1,0
3,0,1,1,0,0,1,0,1,0,0,3,1,1,1,0,1,13.5,3.86363636364,2,0
2,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,14.0,4.75,1,0
0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,5.5,3.4,2,0
3,0,1,1,0,1,0,0,0,0,0,3,0,0,0,0,0,15.0,3.33333333333,1,0
