@relation sentiment

@attribute first_person_pronouns numeric
@attribute second_person_pronouns numeric
@attribute third_person_pronouns numeric
@attribute coordinating_conjunctions numeric
@attribute past_tense_verbs numeric
@attribute future_tense_verbs numeric
@attribute commas numeric
@attribute colons numeric
@attribute dashes numeric
@attribute parantheses numeric
@attribute ellipses numeric
@attribute common_nouns numeric
@attribute proper_nouns numeric
@attribute adverbs numeric
@attribute wh_words numeric
@attribute slang_acronyms numeric
@attribute upper_case_words numeric
@attribute sentence_length numeric
@attribute token_length numeric
@attribute number_sentences numeric
@attribute class {0, 4}

@data
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11.0,5.6,1,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.0,3.8,1,0
2,0,1,0,0,0,0,0,0,0,0,5,0,3,0,1,0,17.0,3.125,1,0
1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,4.0,2.77777777778,3,0
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6.5,4.16666666667,2,0
3,0,1,1,0,0,0,0,0,0,0,6,0,1,0,0,0,11.5,3.47619047619,2,0
1,0,0,2,0,0,0,0,0,0,0,4,0,1,0,0,0,9.0,3.47058823529,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,4.0,3.5,1,0
1,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,9.0,4.5,1,0
3,0,0,1,1,0,1,0,0,0,0,8,1,1,0,0,0,32.0,3.56666666667,1,0
1,0,0,0,0,0,0,0,0,0,1,6,1,3,1,0,0,8.66666666667,4.16666666667,3,0
1,0,0,0,1,0,0,0,0,0,1,5,0,2,0,0,0,20.0,3.68421052632,1,0
0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,1,0,3.66666666667,6.4,3,0
0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,1,15.0,4.42857142857,1,0
2,3,0,1,2,0,1,0,0,0,0,9,0,3,0,0,1,10.6666666667,3.75,3,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,9.25,1,0
0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,9.0,4.33333333333,1,0
0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,5.0,4.375,2,0
0,0,0,0,1,0,1,0,0,0,0,5,0,0,0,0,1,6.5,4.72727272727,2,0
0,0,1,0,1,0,0,0,0,0,0,6,0,1,0,0,0,9.0,4.64705882353,2,0
2,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,10.0,4.26315789474,2,0
2,0,1,1,0,0,0,0,2,0,0,2,0,1,1,0,0,19.0,3.58823529412,1,0
1,0,0,0,0,1,1,0,0,0,0,7,1,2,0,0,1,24.0,4.69565217391,1,0
3,0,0,1,0,1,1,0,0,0,0,3,1,3,0,0,0,8.5,3.26666666667,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,6.66666666667,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,3.66666666667,1,0
2,1,0,1,2,0,0,0,0,0,0,5,0,0,1,0,0,5.33333333333,3.84615384615,3,0
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,9.0,4.375,1,0
0,1,1,0,0,0,1,0,0,0,0,4,2,1,0,0,2,12.0,3.77272727273,2,0
0,0,1,0,1,0,1,0,3,0,0,4,1,0,0,0,0,8.5,3.63636363636,2,0
0,0,0,0,0,0,0,0,0,0,1,5,1,4,0,1,0,5.5,4.63157894737,4,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7.0,3.57142857143,1,0
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7.0,4.33333333333,2,0
1,0,0,0,1,0,4,0,0,0,0,6,0,0,0,0,1,23.0,6.16666666667,1,0
0,0,0,0,0,1,1,0,0,0,0,5,0,1,0,0,0,19.0,3.0,1,0
2,1,0,0,0,0,1,0,0,0,1,3,3,1,0,0,0,12.0,3.9,2,0
2,0,0,2,1,0,1,0,0,0,0,7,0,1,0,0,0,10.5,4.26315789474,2,0
2,0,1,0,0,0,1,0,0,0,0,2,3,0,1,0,0,18.0,4.125,1,0
0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,8.0,5.375,1,0
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12.0,3.9,1,0
0,0,4,0,2,0,0,0,0,0,0,5,1,1,1,0,0,15.0,3.72413793103,2,0
3,0,0,0,1,0,0,1,0,0,0,6,0,2,0,0,0,11.5,3.80952380952,2,0
0,0,0,1,2,0,0,0,0,0,0,7,0,2,0,1,0,11.0,3.78947368421,2,0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,3.5,4.66666666667,2,0
0,0,1,0,0,0,0,1,0,0,0,5,1,1,0,0,0,8.0,4.07692307692,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,7.33333333333,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0,4.66666666667,1,0
1,1,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0,14.0,4.33333333333,1,0
0,0,1,0,0,0,0,0,0,0,0,4,1,1,0,1,0,5.5,3.5,2,0
1,0,0,0,1,0,2,0,0,0,0,6,0,1,0,0,0,7.66666666667,4.21052631579,3,0
0,0,0,1,0,0,0,0,0,0,0,3,0,3,0,0,0,17.0,3.88235294118,1,0
0,0,1,1,0,0,1,0,1,2,0,5,5,0,0,0,2,17.0,5.84615384615,1,0
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3.0,4.8,2,0
1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,6.0,3.66666666667,1,0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.0,3.8,1,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.0,4.0,1,0
0,0,0,1,2,0,0,0,0,0,1,4,1,1,0,0,1,10.5,4.45,2,0
1,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,7.0,4.16666666667,1,0
5,0,0,0,1,0,0,0,0,0,0,6,0,1,1,0,0,11.6666666667,3.29032258065,3,0
0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,6.0,4.0,2,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5.5,4.5,2,0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,16.0,4.1875,1,0
1,0,0,3,0,0,0,0,0,0,0,5,0,1,0,0,0,20.0,3.7,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,7.0,4.14285714286,1,0
1,0,0,3,0,0,0,0,2,3,0,16,2,1,0,1,2,32.0,3.32,1,0
0,0,0,1,0,0,0,0,1,0,0,6,0,1,0,0,0,14.0,4.33333333333,1,0
1,0,1,0,0,1,0,1,0,0,1,4,0,0,0,0,0,14.0,3.58333333333,1,0
1,0,0,0,0,0,0,0,0,0,0,7,0,3,0,1,0,5.66666666667,3.8125,3,0
1,2,1,0,2,0,1,0,0,0,0,2,0,3,1,0,0,8.33333333333,4.0,3,0
2,0,0,1,0,0,1,0,0,0,0,7,0,2,0,0,0,19.0,4.88888888889,1,0
1,1,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,9.5,4.66666666667,2,0
0,1,0,1,0,0,1,0,2,0,0,5,1,1,1,0,0,12.0,6.0,2,0
0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,7.0,4.28571428571,1,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7.0,4.0,1,0
0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,7.0,3.83333333333,1,0
2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,11.0,4.27272727273,1,0
2,0,0,2,0,0,0,0,0,0,0,4,1,1,0,1,0,21.0,4.0,1,0
0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,10.0,2.57142857143,1,0
0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,4.0,6.33333333333,1,0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,6.0,3.66666666667,1,0
0,0,0,0,0,0,1,0,0,0,0,4,1,1,0,0,0,6.5,5.5,2,0
0,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,8.0,4.0,1,0
0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,6.5,3.36363636364,2,0
0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,9.0,5.0,1,0
1,0,0,0,2,0,0,0,0,0,2,6,0,2,0,0,0,11.5,4.10526315789,2,0
0,0,0,0,1,0,0,0,0,0,0,3,1,1,0,0,0,6.0,3.72727272727,2,0
0,1,1,1,1,0,1,0,0,0,0,7,0,3,1,1,0,7.5,4.03846153846,4,0
1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,10.0,4.0,1,0
5,2,0,0,0,2,0,0,0,0,0,9,0,2,1,0,0,14.0,3.6,2,0
1,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,10.0,4.22222222222,1,0
1,0,1,1,0,1,0,0,0,2,0,3,1,2,0,0,0,9.5,3.6875,2,0
1,0,1,1,0,0,1,0,0,0,0,4,0,2,0,0,0,14.5,4.11538461538,2,0
0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,6.0,3.6,1,0
0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,10.0,4.44444444444,1,0
2,0,0,0,2,0,0,0,1,0,0,8,0,1,0,0,0,8.0,4.3,3,0
0,1,1,0,0,1,1,0,0,2,0,6,1,0,0,0,0,15.0,4.09090909091,1,0
3,0,0,0,1,0,2,0,0,2,0,9,2,1,0,0,0,25.0,2.85714285714,1,0
1,1,0,0,1,0,0,0,0,0,0,7,0,1,2,0,0,26.0,3.24,1,0
1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,4.33333333333,4.4,3,0
0,1,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,14.0,5.46153846154,1,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.0,4.6,1,0
2,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,5.33333333333,2.78571428571,3,0
0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,0,9.5,4.64705882353,2,0
0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,2,4.66666666667,4.69230769231,3,0
1,0,0,1,1,0,0,0,0,0,0,2,0,2,0,0,0,8.5,3.625,2,0
1,0,1,1,0,0,1,0,0,0,0,6,0,8,0,0,0,29.0,3.89285714286,1,0
3,0,1,2,0,0,0,0,0,0,0,6,0,1,1,0,0,9.66666666667,3.96296296296,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0,5.0,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,4.0,5.0,1,0
3,1,1,0,5,0,0,0,0,0,0,6,0,6,1,0,0,12.5,4.91304347826,2,0
1,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,8.0,4.66666666667,1,0
1,0,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,10.0,3.375,1,0
0,0,0,0,3,0,1,0,0,0,0,7,3,2,0,0,0,27.0,4.16666666667,1,0
3,0,0,1,0,0,0,0,0,0,0,5,1,1,0,0,0,11.0,3.57142857143,2,0
0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,7.0,3.0,1,0
1,0,0,0,1,0,0,0,1,0,0,5,0,0,0,1,0,15.0,3.0,1,0
3,0,0,1,2,0,0,0,0,0,1,6,0,2,0,1,0,13.5,3.52,2,0
0,0,1,1,1,0,1,0,2,0,0,8,1,3,0,0,0,33.0,3.7037037037,1,0
2,0,0,2,0,0,0,0,0,0,0,10,0,2,0,0,0,7.25,4.12,4,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,3.0,1,0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7.0,3.42857142857,1,0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4.5,4.11111111111,2,0
1,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,11.0,4.05555555556,2,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3.0,4.66666666667,1,0
0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,7.0,4.36363636364,2,0
1,0,0,0,0,0,0,0,2,0,0,10,0,2,0,0,0,11.5,3.95,2,0
1,0,1,0,0,1,0,0,0,0,0,8,0,0,0,0,1,9.33333333333,4.15384615385,3,0
1,0,1,0,1,0,0,0,0,0,0,3,0,0,1,0,0,7.0,3.38461538462,2,0
3,0,0,1,0,0,0,0,0,0,0,5,1,1,0,0,0,11.0,3.57142857143,2,0
3,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,8.0,3.33333333333,2,0
2,0,0,1,2,0,0,0,0,0,0,1,0,3,0,1,0,8.0,3.625,2,0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5.0,3.8,1,0
2,0,1,0,0,2,0,0,0,0,0,7,3,2,0,1,1,15.0,3.85714285714,2,0
2,0,0,0,0,0,0,0,0,0,0,10,1,2,0,0,3,13.0,4.32,2,0
2,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,1,6.0,4.0,2,0
1,0,3,0,1,0,0,0,0,0,1,4,0,1,0,0,0,10.5,4.57894736842,2,0
0,2,0,0,2,0,1,0,0,0,0,6,0,2,0,0,0,7.33333333333,3.94444444444,3,0
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.0,4.0,2,0
4,0,0,0,2,0,0,2,0,0,0,10,0,2,0,1,0,30.0,2.85185185185,1,0
2,0,1,0,0,0,1,0,1,0,0,3,1,1,0,0,0,14.0,4.41666666667,1,0
0,0,0,1,0,0,2,0,0,0,0,7,0,0,0,0,0,9.0,3.66666666667,2,0
0,1,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,8.0,3.57142857143,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,6.0,1,0
0,0,0,0,0,0,0,1,0,0,0,5,2,0,0,0,1,6.5,4.5,2,0
0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,1,0,6.0,3.09090909091,2,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,10,10.0,4.3,1,0
2,0,0,1,0,1,0,0,0,0,0,4,0,1,1,0,0,15.0,3.06666666667,1,0
1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,8.0,4.85714285714,1,0
3,0,2,1,0,0,0,0,0,0,0,6,0,2,0,0,0,14.5,3.48148148148,2,0
3,0,0,2,1,0,0,0,0,0,0,16,0,0,0,0,0,28.0,3.82142857143,1,0
1,0,1,0,0,0,0,0,1,0,0,4,1,0,0,0,0,15.0,4.0,1,0
2,1,0,1,1,0,0,0,0,0,0,7,0,1,0,0,0,6.33333333333,3.375,3,0
0,0,0,0,2,0,1,0,0,0,0,13,1,1,0,0,0,18.0,3.27586206897,2,0
1,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4.5,4.0,2,0
1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,6.0,5.0,1,0
1,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,5.5,3.77777777778,2,0
0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,9.0,3.375,1,0
0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,4.5,4.625,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,4.0,3.75,1,0
0,0,2,1,1,0,1,0,0,0,0,4,0,0,0,0,5,16.0,4.0,1,0
1,0,0,1,1,0,0,0,0,0,0,4,0,3,0,1,0,23.0,4.04347826087,1,0
4,0,0,1,2,0,1,0,1,0,1,8,0,3,0,0,0,13.0,3.72727272727,2,0
4,0,0,2,0,0,0,1,1,0,1,6,0,2,0,0,0,23.0,3.0,1,0
1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,1,0,5.0,5.11111111111,2,0
2,0,2,0,0,0,0,0,0,0,0,3,1,1,0,0,0,6.0,3.25,5,0
0,0,0,0,0,0,0,1,0,0,0,6,0,1,0,0,0,14.0,5.30769230769,1,0
1,0,0,0,1,0,0,0,0,0,0,4,1,2,0,0,0,6.33333333333,3.76470588235,3,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5.0,5.0,1,0
1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4.0,6.11111111111,3,0
0,0,1,1,1,0,0,0,1,0,0,7,0,2,0,0,0,23.0,3.77272727273,1,0
2,0,1,0,0,0,0,0,0,0,1,1,0,2,0,0,0,22.0,3.25,1,0
1,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,10.0,5.4,1,0
0,0,0,1,0,0,2,0,0,0,0,5,0,2,0,0,0,19.0,3.47058823529,1,0
1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,6.0,4.83333333333,1,0
1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,12.0,4.0,1,0
1,0,0,0,0,0,0,0,0,0,0,5,1,2,1,0,0,13.5,4.11538461538,2,0
0,0,0,2,0,0,0,0,0,0,0,10,1,1,2,0,0,15.0,4.2,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3.0,5.5,1,0
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,8.0,3.25,1,0
0,0,0,0,0,1,0,6,0,0,0,9,0,1,0,0,0,28.0,5.3,1,0
0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,4.0,3.75,2,0
0,1,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,7.0,6.3,2,0
1,0,0,0,3,0,0,0,0,0,0,5,0,0,1,0,0,21.0,5.45,1,0
4,0,1,1,1,0,0,0,0,0,0,8,0,1,0,0,0,14.0,3.28,2,0
0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,13.0,4.58333333333,1,0
2,0,1,0,0,0,0,0,0,0,1,5,1,4,0,1,0,30.0,3.51724137931,1,0
0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,9.0,4.0,1,0
0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,0,0,19.0,3.22222222222,1,0
2,0,0,1,1,0,0,0,0,0,0,9,0,2,0,1,0,23.0,3.52173913043,1,0
0,0,1,1,0,0,0,0,0,0,0,9,0,1,0,0,0,20.0,3.5,1,0
2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,12.0,3.83333333333,1,0
2,0,1,0,0,0,1,0,0,0,0,3,0,2,0,0,0,10.5,3.83333333333,2,0
1,0,1,1,0,0,0,0,0,0,0,4,1,2,0,0,0,12.5,3.69565217391,2,0
1,1,1,1,0,0,0,0,0,0,0,5,0,0,1,0,0,10.5,4.57894736842,2,0
0,0,0,0,0,0,3,0,0,0,0,1,1,1,0,0,1,13.0,5.0,1,0
1,3,1,2,3,0,0,0,0,0,0,8,0,1,1,3,0,10.6666666667,3.77777777778,3,0
1,0,0,0,1,0,0,0,0,0,0,3,0,2,0,0,0,9.0,5.0,1,0
2,0,0,0,0,0,0,0,0,0,1,4,0,2,0,0,0,7.5,4.0,2,0
1,0,1,0,0,1,0,0,2,0,0,8,0,2,0,0,0,15.0,3.96,2,0
0,0,0,0,0,0,1,0,2,0,0,5,0,1,0,0,0,10.5,3.93333333333,2,0
0,1,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,14.0,4.11111111111,1,0
1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,8.0,3.86666666667,2,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9.0,3.55555555556,1,0
2,0,0,0,0,1,0,0,0,0,0,12,0,1,0,0,1,4.0,4.13636363636,7,0
3,0,2,0,0,0,1,0,0,0,1,4,0,0,0,0,0,9.5,3.6,2,0
0,0,0,0,0,0,0,1,0,0,0,9,0,2,0,0,0,6.33333333333,4.41176470588,3,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,3.2,1,0
0,0,0,1,0,0,1,0,0,0,0,1,1,4,0,0,0,12.0,4.27272727273,1,0
1,0,0,0,0,1,0,0,1,0,0,8,0,1,0,0,0,8.0,4.0,2,0
1,0,0,1,0,0,0,0,0,0,0,4,0,4,0,1,0,10.0,3.26315789474,2,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9.0,3.875,1,0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4.0,3.85714285714,2,0
2,0,1,0,2,0,1,0,0,0,0,1,1,3,0,1,0,8.0,3.92857142857,2,0
0,0,0,1,0,0,2,1,0,0,0,6,2,3,0,0,2,10.5,3.4375,2,0
1,1,0,0,0,0,0,0,0,0,1,4,0,0,0,2,0,5.0,4.375,2,0
1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,7.25,3.875,4,0
2,0,1,0,3,0,2,0,0,0,1,5,0,3,0,1,0,10.5,4.29411764706,2,0
3,0,0,1,2,0,0,0,0,0,0,3,0,1,1,0,0,10.0,3.10526315789,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.0,4.4,1,0
3,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,8.5,3.2,2,0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,8.0,3.75,1,0
0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,12.0,4.41666666667,1,0
1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4.0,4.0,2,0
2,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,16.0,3.33333333333,1,0
0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,2,9.0,3.85714285714,1,0
1,0,0,0,0,0,1,0,0,0,1,4,0,1,0,0,0,6.0,4.2,2,0
1,0,0,0,1,0,2,0,0,2,0,9,3,3,0,0,1,16.0,3.18518518519,2,0
