@relation sentiment

@attribute first_person_pronouns numeric
@attribute second_person_pronouns numeric
@attribute third_person_pronouns numeric
@attribute coordinating_conjunctions numeric
@attribute past_tense_verbs numeric
@attribute future_tense_verbs numeric
@attribute commas numeric
@attribute colons numeric
@attribute dashes numeric
@attribute parantheses numeric
@attribute ellipses numeric
@attribute common_nouns numeric
@attribute proper_nouns numeric
@attribute adverbs numeric
@attribute wh_words numeric
@attribute slang_acronyms numeric
@attribute upper_case_words numeric
@attribute sentence_length numeric
@attribute token_length numeric
@attribute number_sentences numeric
@attribute class {0, 4}

@data
2,0,1,2,1,0,0,0,0,0,0,8,0,0,0,0,0,23.0,3.95454545455,1,0
1,0,2,2,0,0,2,0,0,2,0,4,0,1,0,0,0,30.0,4.2,1,0
0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,5.5,4.0,2,0
2,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,8.0,4.0,1,0
1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3.5,3.83333333333,2,0
0,0,0,1,0,1,1,0,0,0,0,10,0,1,0,0,0,14.0,3.08,2,0
3,0,0,3,3,0,0,0,0,0,0,5,0,4,0,0,0,10.0,3.85185185185,3,0
1,0,1,1,2,0,2,1,0,2,0,7,4,2,0,0,1,15.0,4.375,2,0
1,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,12.5,4.21739130435,2,0
1,0,0,1,2,0,0,0,0,0,0,4,0,0,0,0,0,16.0,4.26666666667,1,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,6.0,4.6,1,0
1,0,1,1,2,0,2,0,0,0,0,7,0,2,0,0,0,14.0,4.08,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,4.0,1,0
1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,13.0,5.46153846154,1,0
3,0,1,3,1,0,0,0,0,0,0,4,0,0,0,0,0,28.0,3.96296296296,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,4.0,4.25,1,0
1,0,0,1,0,0,1,0,0,0,0,4,0,3,0,0,0,19.0,3.5,1,0
1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6.0,3.4,1,0
2,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,5.0,3.78571428571,4,0
3,0,0,2,0,0,1,0,0,0,1,7,0,3,0,2,0,9.66666666667,3.91666666667,3,0
3,0,0,0,3,0,1,0,0,0,0,13,0,1,0,0,0,14.5,4.0,2,0
1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,9.0,3.77777777778,1,0
0,0,0,1,2,0,1,0,0,0,0,5,0,0,0,0,0,12.0,5.18181818182,1,0
2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.0,2.33333333333,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.0,6.6,1,0
1,0,2,0,0,0,0,0,1,0,0,3,0,1,1,0,0,6.66666666667,3.6875,3,0
3,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,2,24.0,3.5652173913,1,0
1,0,1,0,2,0,2,0,1,0,0,6,1,1,0,0,0,11.5,3.52631578947,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,4.5,1,0
1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,8.0,3.14285714286,1,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.0,6.5,1,0
2,0,1,0,1,0,1,0,0,0,0,4,0,2,1,1,0,11.5,2.95,2,0
3,2,0,2,1,0,0,0,0,0,0,6,0,1,0,0,0,11.3333333333,3.15625,3,0
2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,12.0,3.45454545455,1,0
1,1,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,21.0,3.7619047619,1,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6.0,4.83333333333,1,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.5,1,0
1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,7.0,5.75,2,0
3,0,1,0,2,0,0,0,0,0,1,6,1,2,1,0,0,7.0,3.48,4,0
1,0,1,0,2,0,1,0,0,0,0,6,0,1,0,0,1,9.5,3.70588235294,2,0
2,0,1,1,0,1,0,0,0,0,1,7,0,1,0,0,0,26.0,4.125,1,0
2,0,0,1,1,0,0,0,0,0,0,8,0,2,0,0,1,14.0,3.71428571429,2,0
0,0,0,0,0,0,0,0,1,0,0,7,0,1,0,0,0,14.0,4.61538461538,1,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.0,4.16666666667,1,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,5.5,5.55555555556,2,0
0,1,0,0,0,0,1,0,0,0,0,5,0,1,0,0,0,13.0,5.27272727273,1,0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10.0,4.0,1,0
4,0,2,0,2,0,0,0,0,0,0,8,0,1,0,0,2,10.0,3.68181818182,3,0
0,0,0,0,1,0,0,0,0,0,1,4,1,3,0,0,0,24.0,4.17391304348,1,0
0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,8.0,4.5,1,0
0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,5.0,4.44444444444,2,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,5.0,1,0
3,0,0,1,0,0,0,0,0,0,2,2,1,2,0,0,0,8.5,3.6,2,0
1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,11.0,2.9,1,0
1,0,0,0,0,0,0,0,2,0,0,2,3,0,0,0,2,7.0,4.5,2,0
0,1,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,4.66666666667,4.38461538462,3,0
0,0,3,0,0,0,0,0,0,0,0,5,4,0,0,0,2,12.5,4.0,2,0
1,1,1,1,2,0,0,0,0,0,0,4,0,1,0,0,0,6.0,4.0,3,0
2,0,0,0,0,0,0,2,0,0,1,16,0,0,0,0,0,11.6666666667,3.53846153846,3,0
0,0,1,1,0,0,0,0,0,0,1,4,1,2,0,0,2,18.0,4.125,1,0
0,0,1,0,2,0,0,1,0,0,0,11,1,0,0,1,2,9.0,4.45833333333,3,0
0,0,0,0,0,0,0,0,0,0,3,4,0,2,1,1,0,5.25,3.52941176471,4,0
0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,12.0,4.72727272727,1,0
1,0,1,0,2,0,1,0,1,0,0,11,0,2,0,0,0,7.5,4.45833333333,4,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,2.33333333333,1,0
1,0,0,0,0,0,0,0,0,0,0,7,0,1,1,0,0,9.5,4.38888888889,2,0
1,0,0,0,0,0,6,0,0,0,1,11,0,2,0,2,0,12.5,5.22222222222,2,0
0,0,1,1,0,0,3,0,0,0,1,6,1,1,0,0,0,27.0,4.04347826087,1,0
1,0,1,1,0,0,0,0,0,0,0,4,0,3,0,0,0,12.0,4.21739130435,2,0
1,1,0,1,0,0,0,0,0,0,0,5,0,2,0,1,0,8.0,3.66666666667,3,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.0,4.4,1,0
0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,10.0,4.75,1,0
2,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,9.0,3.875,1,0
0,0,0,1,0,0,0,0,0,0,1,7,0,1,0,0,0,5.66666666667,5.78571428571,3,0
1,0,1,1,0,0,1,1,0,0,0,2,0,3,0,0,0,16.0,3.35714285714,1,0
1,0,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,12.0,3.90909090909,1,0
0,0,1,0,0,0,0,0,0,0,1,8,0,1,1,0,1,13.0,3.47826086957,2,0
1,0,0,0,0,0,0,0,0,0,0,5,0,2,0,1,0,10.0,4.36842105263,2,0
1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,5.5,2.2,2,0
0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,12.0,4.16666666667,1,0
0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,7.0,4.42857142857,1,0
0,0,0,0,0,0,1,0,0,0,0,7,0,2,0,0,0,7.0,5.0,2,0
1,0,1,0,1,0,0,0,0,0,0,4,0,3,0,1,1,14.0,3.57142857143,1,0
1,1,0,0,0,0,1,0,1,0,0,6,0,1,1,1,1,11.5,4.15,2,0
3,0,0,2,0,0,0,0,0,0,0,7,0,1,0,0,0,15.0,3.4,1,0
0,0,0,0,0,0,2,0,0,0,0,5,0,1,0,0,0,10.0,5.57142857143,1,0
2,0,0,1,1,1,0,0,0,0,0,9,0,0,1,0,0,28.0,3.92857142857,1,0
1,1,3,0,2,0,0,0,0,0,0,6,0,4,0,1,0,15.0,3.73076923077,2,0
0,0,1,1,0,0,0,0,0,0,0,1,0,5,0,1,0,12.0,3.36363636364,1,0
0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,7.0,5.0,1,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,1,0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7.0,3.14285714286,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,4.0,4.75,1,0
1,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,8.5,3.5625,2,0
3,0,1,2,1,0,0,0,0,0,0,8,0,3,0,0,0,24.0,3.70833333333,1,0
2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7.0,3.71428571429,1,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4.0,6.25,1,0
1,1,0,0,0,0,0,0,0,0,0,1,2,3,0,1,0,7.0,3.58333333333,2,0
2,0,1,1,2,0,2,0,0,0,0,3,2,1,0,0,0,8.5,4.64285714286,2,0
2,1,1,1,0,0,2,0,0,0,0,5,2,2,0,0,0,27.0,3.625,1,0
2,0,2,0,1,0,0,0,0,2,0,7,0,4,0,1,0,29.0,4.11538461538,1,0
0,0,3,0,0,0,1,0,0,0,0,9,0,1,0,1,0,6.5,3.38095238095,4,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,6.33333333333,1,0
2,1,1,1,2,0,1,0,1,0,0,2,0,2,0,0,1,15.0,4.83333333333,1,0
2,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,8.0,3.5,1,0
2,1,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,6.0,3.54545454545,2,0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.0,3.33333333333,1,0
2,0,1,1,0,0,0,1,0,0,1,10,0,2,0,1,0,9.33333333333,3.91666666667,3,0
1,0,0,1,2,0,0,0,0,0,0,4,1,0,0,0,0,20.0,4.1875,1,0
2,0,0,0,1,0,0,0,0,0,0,3,0,2,0,0,0,9.5,4.55555555556,2,0
3,0,1,1,3,0,0,0,0,0,0,8,0,0,0,0,0,11.5,3.6,2,0
0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,6.0,4.5,1,0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5.0,5.2,1,0
0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,14.0,4.07142857143,1,0
2,0,0,1,0,1,0,0,0,0,0,5,2,3,0,0,1,5.25,4.88888888889,4,0
0,0,0,1,0,0,0,0,0,0,0,4,3,0,0,0,0,7.0,4.0,2,0
1,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,1,4.25,4.15384615385,4,0
1,0,1,0,0,0,1,0,1,0,0,6,0,1,0,0,0,26.0,4.04545454545,1,0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6.0,4.5,1,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,4.75,1,0
1,0,0,1,2,0,3,0,0,0,0,6,3,0,0,0,3,25.0,3.55,1,0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7.0,3.85714285714,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,4.75,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,8.0,3.875,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.0,3.8,1,0
2,1,0,0,0,0,0,0,2,0,0,6,0,2,0,1,0,10.0,3.76470588235,2,0
0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,5.0,6.0,1,0
0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.0,5.2,1,0
2,0,0,0,0,0,0,0,2,0,0,7,0,1,0,0,0,7.33333333333,3.94444444444,3,0
1,0,0,1,1,0,1,0,0,0,0,3,0,0,0,0,0,7.5,3.91666666667,2,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.0,4.25,2,0
1,0,0,1,0,0,1,0,0,0,1,9,1,1,0,0,2,9.33333333333,4.16666666667,3,0
0,0,0,1,0,0,1,0,0,0,0,4,1,2,0,0,0,18.0,4.17647058824,1,0
4,0,0,0,3,0,0,0,0,0,0,8,1,2,0,0,3,8.0,3.57142857143,4,0
0,0,1,1,0,0,0,0,0,0,0,3,0,1,0,0,0,13.0,5.36363636364,1,0
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,6.5,4.54545454545,2,0
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4.0,4.57142857143,2,0
0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,9.0,4.875,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7.0,4.71428571429,1,0
2,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,6.0,3.73913043478,4,0
1,1,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,14.0,4.0,1,0
3,0,0,0,1,0,0,0,0,0,1,7,0,1,1,0,0,10.0,3.84210526316,2,0
3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,5.0,3.55555555556,2,0
0,0,1,0,1,0,0,0,1,0,0,5,0,1,0,0,0,7.0,4.35294117647,3,0
0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,3,5.0,4.25,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,7.0,5.85714285714,1,0
1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,4.0,8.0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,5.0,3.75,1,0
5,0,1,2,0,0,2,0,0,0,0,4,0,1,1,0,0,28.0,3.88461538462,1,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.0,5.0,1,0
0,0,0,1,1,0,0,1,0,0,0,9,1,1,0,0,0,6.66666666667,4.47058823529,3,0
0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,8.0,5.75,1,0
3,0,1,0,1,0,0,0,0,0,0,13,0,1,1,0,1,8.5,3.5,4,0
1,0,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,12.0,3.95454545455,2,0
3,0,0,0,0,1,1,0,0,0,0,3,0,4,0,1,0,21.0,4.0,1,0
0,0,0,0,0,0,0,0,2,0,0,8,3,1,0,0,1,8.66666666667,3.61904761905,3,0
0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,7.0,4.57142857143,1,0
5,0,1,1,3,0,0,0,0,0,0,5,0,0,1,0,0,25.0,3.66666666667,1,0
4,0,0,0,2,0,0,0,1,0,0,6,0,2,1,1,0,11.5,3.68421052632,2,0
1,0,2,0,3,1,0,0,0,0,0,3,1,2,1,0,1,10.5,3.45,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,5.66666666667,1,0
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6.5,4.63636363636,2,0
0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,2,0,7.0,4.85714285714,1,0
0,0,1,1,0,0,0,0,0,0,0,2,0,2,0,0,0,5.5,4.2,2,0
2,0,1,1,3,0,0,0,0,0,0,10,0,1,0,0,0,14.5,3.59259259259,2,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,3.0,1,0
2,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,34.0,3.21212121212,1,0
0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,6.0,5.5,1,0
2,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,7.0,3.66666666667,2,0
1,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8.5,2.73333333333,2,0
3,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,10.5,3.55,2,0
2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,11.0,3.1,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,9.0,4.66666666667,1,0
0,1,0,1,0,0,2,0,1,0,0,5,1,3,0,1,0,13.0,4.04761904762,2,0
1,2,0,1,0,1,0,0,0,0,1,2,0,2,1,0,0,6.0,3.66666666667,3,0
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,14.0,4.8,1,0
2,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,8.0,4.2,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5.0,3.6,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.5,4.16666666667,2,0
2,0,0,0,0,0,0,0,0,0,1,5,1,1,0,1,0,6.0,3.85714285714,3,0
4,0,1,0,1,0,1,0,0,0,0,4,0,2,0,0,0,12.0,3.15,2,0
2,2,0,0,0,0,0,0,1,0,1,5,1,0,1,1,1,24.0,3.77272727273,1,0
0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,1,5.5,5.1,2,0
1,0,3,1,0,0,0,0,0,0,1,3,0,2,0,0,0,11.5,4.8,2,0
0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,7.0,4.14285714286,1,0
3,0,0,2,0,0,1,0,0,0,0,7,2,3,0,0,0,15.0,3.74074074074,2,0
1,0,0,1,3,0,0,0,0,0,0,6,1,1,0,0,0,5.25,3.38888888889,4,0
0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,0,0,5.5,4.125,2,0
2,0,0,0,0,0,0,0,0,0,0,8,0,3,0,1,0,11.5,4.2,2,0
0,0,0,1,0,0,0,0,0,2,0,6,0,1,0,1,0,19.0,4.4375,1,0
3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5.5,3.5,2,0
2,1,1,1,2,0,0,0,0,0,0,5,0,0,2,0,0,12.0,3.7619047619,2,0
2,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,11.0,4.0,1,0
1,0,0,0,0,0,0,0,0,0,0,5,0,3,0,1,1,6.33333333333,3.625,3,0
0,0,0,0,0,0,3,0,0,0,1,5,2,2,0,0,0,7.0,4.52380952381,4,0
2,1,0,2,0,0,0,0,0,0,0,6,0,3,0,0,0,10.0,4.16,3,0
1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,10.0,3.1,1,0
0,0,0,0,0,0,3,1,1,2,0,12,0,1,0,0,0,6.75,4.76470588235,4,0
1,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,7.0,4.14285714286,1,0
3,0,1,0,0,0,0,0,0,0,0,3,0,1,0,1,1,9.0,3.11764705882,2,0
0,0,0,0,0,0,2,0,0,0,0,5,0,1,0,2,0,8.0,4.69230769231,2,0
1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,10.0,4.88888888889,1,0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10.0,3.0,1,0
0,0,0,0,0,1,0,0,0,0,0,5,2,2,0,0,1,19.0,4.21052631579,1,0
2,1,0,1,0,0,1,0,0,0,0,1,0,2,0,0,0,7.5,3.91666666667,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,6.5,1,0
1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,1,14.0,3.15384615385,1,0
1,0,1,0,0,0,0,0,0,0,1,3,4,0,0,0,0,7.33333333333,4.11764705882,3,0
0,0,0,1,0,0,2,0,0,0,0,10,0,4,0,0,1,16.5,3.72413793103,2,0
1,0,0,1,0,0,2,0,0,0,0,4,0,0,0,0,0,16.0,3.5,1,0
2,0,1,0,1,0,0,0,0,0,1,6,0,0,0,0,0,17.0,3.8125,1,0
1,0,0,0,0,0,3,0,0,0,0,6,0,3,0,0,1,20.0,5.5,1,0
0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,7.0,4.5,2,0
0,0,1,0,0,0,0,0,0,0,0,5,2,0,0,0,0,15.0,4.14285714286,1,0
1,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,12.0,3.75,1,0
0,0,0,0,1,0,0,0,0,0,0,5,0,2,0,0,0,12.0,4.75,1,0
1,0,0,0,1,0,1,0,0,0,0,6,1,1,0,1,1,6.33333333333,3.8,3,0
2,0,1,0,1,0,0,0,0,0,0,7,0,4,0,0,0,10.0,3.42105263158,2,0
1,1,0,0,0,0,0,0,0,0,1,4,2,1,0,0,0,6.5,3.90909090909,2,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3.0,3.0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7.0,3.16666666667,1,0
1,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,6.5,3.5,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.0,4.25,1,0
1,0,2,0,0,1,1,0,0,0,0,3,0,1,0,0,0,12.0,3.95238095238,2,0
0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1,0,3.0,4.44444444444,4,0
1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,11.0,3.27272727273,1,0
0,1,2,0,2,0,0,0,0,0,0,6,1,0,0,0,0,19.0,4.5,1,0
0,0,0,1,0,0,0,0,0,0,0,3,1,2,0,0,0,8.0,3.85714285714,3,0
2,0,1,0,0,0,1,0,1,0,0,5,0,0,0,0,0,16.0,3.23076923077,1,0
5,0,1,0,1,0,1,0,0,0,0,6,0,1,1,0,1,9.33333333333,4.17391304348,3,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7.0,3.71428571429,1,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,3.8,1,0
0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,10.0,3.88888888889,1,0
0,3,0,0,1,0,1,0,0,0,0,2,1,1,0,1,0,17.0,5.06666666667,1,0
1,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,9.0,3.73333333333,2,0
1,0,1,1,0,0,0,0,0,0,5,6,0,1,0,0,0,3.2,4.6,5,0
1,0,1,1,0,0,2,0,0,0,0,4,1,1,0,0,0,19.0,4.4375,1,0
1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,14.0,3.84615384615,1,0
2,0,1,1,2,0,1,0,1,0,0,5,0,2,0,0,0,28.0,4.0,1,0
1,0,0,1,0,0,1,0,0,0,0,6,0,0,0,0,0,24.0,4.08695652174,1,0
0,0,2,0,0,0,0,0,0,0,1,2,1,3,1,0,1,11.0,4.57894736842,2,0
0,0,1,0,0,1,1,0,0,0,0,6,0,0,0,0,0,17.0,3.875,1,0
0,0,1,1,1,0,0,0,0,0,1,3,0,1,0,0,0,12.0,3.81818181818,1,0
1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,5.0,4.75,1,0
3,0,2,2,2,0,0,0,0,0,0,3,0,2,0,0,0,31.0,3.36666666667,1,0
3,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,9.0,4.625,2,0
1,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,14.0,4.75,1,0
3,0,1,1,0,0,0,0,0,0,0,8,0,1,0,0,0,19.0,3.68421052632,1,0
1,0,1,0,1,0,1,1,0,1,0,7,0,2,0,0,0,21.0,3.70588235294,1,0
1,0,1,0,1,0,0,0,0,0,0,3,0,3,0,2,0,10.0,3.57894736842,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.0,4.16666666667,1,0
1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5.5,3.3,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,3.75,1,0
1,0,0,0,0,0,0,0,0,0,1,5,0,2,1,0,0,14.0,3.58333333333,1,0
1,0,1,1,1,0,1,0,0,0,0,4,1,1,0,2,1,12.5,4.26086956522,2,0
