@relation sentiment

@attribute first_person_pronouns numeric
@attribute second_person_pronouns numeric
@attribute third_person_pronouns numeric
@attribute coordinating_conjunctions numeric
@attribute past_tense_verbs numeric
@attribute future_tense_verbs numeric
@attribute commas numeric
@attribute colons numeric
@attribute dashes numeric
@attribute parantheses numeric
@attribute ellipses numeric
@attribute common_nouns numeric
@attribute proper_nouns numeric
@attribute adverbs numeric
@attribute wh_words numeric
@attribute slang_acronyms numeric
@attribute upper_case_words numeric
@attribute sentence_length numeric
@attribute token_length numeric
@attribute number_sentences numeric
@attribute class {0, 4}

@data
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.0,4.0,1,0
2,0,2,1,0,0,3,0,0,2,1,9,1,1,1,0,1,9.0,3.69230769231,4,0
3,0,2,2,0,0,1,1,0,2,0,6,0,0,0,0,0,18.0,3.51851851852,2,0
3,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,7.66666666667,4.05263157895,3,0
5,0,2,2,0,0,0,0,0,0,0,9,1,1,0,0,0,10.0,3.64285714286,3,0
1,1,0,0,0,1,1,1,0,0,0,7,1,0,1,0,0,25.0,4.0,1,0
2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,5.0,2.5,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,8.0,3.875,1,0
1,0,0,0,0,0,2,0,0,0,0,4,3,2,0,0,1,10.0,4.08,3,0
1,2,0,0,0,1,0,0,3,0,0,6,2,2,0,2,0,24.0,3.7619047619,1,0
0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,4.0,6.25,2,0
1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,6.0,3.6,1,0
0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,6.0,3.66666666667,1,0
3,0,1,1,1,0,0,1,0,0,0,6,0,1,0,0,0,27.0,3.6,1,0
2,0,0,0,1,0,0,0,1,0,0,8,0,1,0,0,0,23.0,3.8,1,0
1,0,0,1,0,0,1,0,0,0,0,3,0,1,0,1,0,9.0,3.86666666667,2,0
1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,7.0,4.16666666667,2,0
2,0,0,1,0,1,0,0,0,0,0,3,0,1,0,0,0,5.33333333333,3.85714285714,3,0
2,0,0,1,2,0,0,0,0,0,0,4,1,4,0,0,0,13.0,3.48,2,0
1,0,1,1,1,0,0,0,0,0,0,4,1,2,0,0,0,7.5,4.64285714286,2,0
1,1,0,0,0,0,0,0,0,0,0,4,1,1,0,1,0,4.66666666667,4.09090909091,3,0
0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,9.0,3.88888888889,1,0
0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,6.0,2.4,1,0
1,0,0,3,1,0,1,0,0,0,0,7,0,3,0,2,0,15.0,3.85714285714,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3.0,5.2,2,0
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,6.0,4.0,1,0
1,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,16.0,3.78571428571,1,0
0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,9.0,3.55555555556,1,0
1,0,0,0,2,0,0,0,0,0,0,4,1,1,1,0,0,6.5,4.07692307692,2,0
5,0,0,1,0,0,0,0,0,0,0,4,0,4,0,0,0,8.0,3.53571428571,4,0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,13.0,4.83333333333,1,0
1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,5.0,4.5,2,0
0,0,0,0,0,0,0,0,0,0,1,6,0,4,0,0,0,7.0,4.05263157895,3,0
2,0,0,0,1,0,0,0,0,0,1,3,1,1,0,0,1,9.5,3.82352941176,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,2.66666666667,1,0
0,0,1,0,1,0,0,0,0,0,0,6,0,1,0,0,4,15.0,3.4,1,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.0,4.2,1,0
1,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,10.0,4.66666666667,1,0
2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,6.0,3.2,2,0
0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7.0,5.16666666667,1,0
2,0,1,0,2,0,2,0,0,0,1,7,0,3,0,1,0,9.33333333333,4.125,3,0
0,0,0,2,0,0,5,0,1,0,0,14,0,1,0,0,0,12.3333333333,3.24137931034,3,0
1,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,16.0,3.78571428571,1,0
1,0,0,0,1,1,0,1,0,0,1,2,2,1,0,0,0,6.0,4.21428571429,3,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,5.16666666667,1,0
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4.0,5.66666666667,1,0
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4.0,5.0,1,0
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4.0,5.66666666667,1,0
3,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,9.5,3.0,2,0
0,0,0,1,1,0,1,0,0,0,0,11,0,1,0,0,1,13.5,3.79166666667,2,0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,4.14285714286,2,0
0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,1,13.0,3.91666666667,1,0
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5.0,3.4,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.0,5.66666666667,1,0
1,0,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0,5.33333333333,4.33333333333,3,0
1,0,1,1,0,0,0,0,0,0,0,3,0,1,0,0,0,7.0,3.69230769231,2,0
1,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0,0,13.0,4.54166666667,2,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4.0,1,0
1,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0,0,6.0,5.1875,3,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,12.0,4.54545454545,1,0
0,0,1,0,0,0,1,0,0,0,1,2,1,1,0,0,0,16.0,3.53846153846,1,0
0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,10.0,4.4,1,0
1,0,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,11.0,4.45454545455,1,0
1,0,2,0,0,0,0,0,0,0,0,5,0,0,0,1,0,18.0,3.29411764706,1,0
1,0,1,1,0,0,1,0,0,0,0,5,0,0,0,0,0,12.0,3.45454545455,1,0
0,0,0,1,0,0,0,0,0,0,1,6,0,0,0,0,0,10.5,3.84210526316,2,0
2,1,1,0,1,0,0,0,0,0,0,3,0,2,0,0,0,19.0,4.0625,1,0
0,0,0,1,1,0,1,0,1,0,0,8,0,2,0,0,0,13.5,4.17391304348,2,0
1,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,6.5,4.66666666667,2,0
2,0,0,1,1,0,0,0,0,0,0,4,0,1,0,0,0,9.0,3.22222222222,1,0
1,0,0,0,1,0,2,0,0,0,0,5,0,1,0,0,0,18.0,3.5625,1,0
1,1,0,0,0,1,1,0,0,0,0,3,1,1,0,0,0,16.0,4.21428571429,1,0
1,0,3,0,0,0,1,0,0,0,1,3,0,1,0,0,0,23.0,4.47368421053,1,0
1,1,0,0,0,1,0,0,0,0,0,5,2,1,0,1,0,21.0,3.19047619048,1,0
1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,6.5,3.90909090909,2,0
2,2,1,1,0,0,0,0,0,0,0,7,0,4,0,0,1,13.0,4.375,2,0
2,0,0,1,0,1,0,0,0,0,0,3,0,2,0,0,0,10.5,3.71428571429,2,0
2,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,5.0,4.22222222222,2,0
2,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,9.5,4.375,2,0
0,0,0,1,0,0,0,0,0,0,0,7,2,0,0,0,0,12.5,4.04347826087,2,0
3,1,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,13.5,4.0,2,0
3,1,0,0,1,0,0,0,0,0,1,3,2,1,0,0,0,10.5,4.2,2,0
0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,8.0,5.0,1,0
2,0,0,1,1,0,0,0,0,0,0,6,1,2,1,0,0,8.33333333333,3.90909090909,3,0
0,1,1,0,0,0,1,0,0,0,0,4,0,1,0,0,0,12.0,4.44444444444,1,0
0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,0,13.0,4.72727272727,1,0
1,3,0,0,1,0,0,0,0,0,0,8,0,2,0,0,2,6.0,4.125,5,0
0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,9.0,6.0,1,0
1,0,1,0,0,0,0,0,0,0,0,4,0,1,0,1,0,13.0,3.76923076923,1,0
0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,9.0,3.88888888889,1,0
1,0,0,0,0,0,0,0,1,0,0,5,0,2,0,0,0,16.0,4.0,1,0
0,1,1,0,0,0,0,0,2,0,0,13,0,1,0,2,0,14.0,3.88,2,0
2,0,0,2,4,0,2,0,0,0,0,4,0,0,1,0,0,12.5,3.77272727273,2,0
1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,4.33333333333,4.5,3,0
3,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,7.75,4.32,4,0
1,0,0,1,0,0,3,0,0,0,0,8,1,1,0,0,0,8.33333333333,4.26315789474,3,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.0,3.2,1,0
2,0,1,1,2,0,1,0,0,0,0,2,1,1,1,0,0,14.0,4.0,2,0
1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,8.0,3.42857142857,1,0
3,0,0,0,1,0,0,0,0,0,1,5,0,1,0,0,0,9.33333333333,3.69565217391,3,0
1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,5.0,4.4,1,0
1,0,0,1,1,0,1,0,0,0,1,5,2,2,0,0,0,10.6666666667,3.53571428571,3,0
1,0,0,1,1,0,0,0,0,0,0,9,0,1,0,0,0,10.0,4.63157894737,2,0
1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,12.0,3.41666666667,1,0
0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,8.0,4.14285714286,1,0
1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,6.0,3.41666666667,2,0
1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,8.0,3.16666666667,1,0
0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,8.0,5.375,1,0
3,0,0,1,3,0,0,1,0,2,0,7,1,3,2,0,0,15.5,3.59259259259,2,0
2,0,1,1,0,0,0,0,1,0,0,6,0,1,0,1,0,9.0,3.42857142857,2,0
4,0,0,0,1,0,1,1,0,0,0,6,0,1,0,0,0,29.0,3.15384615385,1,0
2,0,1,0,0,0,2,0,0,0,0,5,0,5,0,0,0,7.25,4.5652173913,4,0
0,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,0,13.0,6.0,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,4.5,1,0
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,10.0,4.4,1,0
0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,8.0,4.0,1,0
1,0,0,1,0,0,1,0,1,0,0,8,1,0,0,0,0,10.5,4.66666666667,2,0
2,0,0,0,0,0,2,0,0,0,0,11,0,2,0,0,0,9.66666666667,3.83333333333,3,0
0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,6.0,3.66666666667,1,0
0,1,0,0,0,0,0,0,0,0,1,6,0,1,0,0,0,8.0,6.8,2,0
3,0,0,0,0,0,1,0,0,0,0,11,4,0,0,1,3,14.0,4.03846153846,2,0
1,1,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,9.0,4.5,1,0
1,0,2,0,2,0,1,0,0,0,0,11,1,1,0,1,0,14.0,3.72,2,0
0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,5.0,4.0,2,0
0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,8.0,3.83333333333,1,0
0,1,0,0,1,0,0,0,0,0,1,4,0,1,0,0,0,14.0,4.90909090909,1,0
0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,6.5,4.91666666667,2,0
2,3,0,1,0,0,0,1,0,0,0,3,1,0,1,0,4,5.5,3.83333333333,4,0
1,0,0,0,0,0,2,0,0,0,0,5,0,1,0,0,0,7.0,4.7,2,0
0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,5.5,6.0,2,0
2,0,1,1,0,0,1,0,0,0,0,2,0,2,0,1,0,9.0,4.33333333333,2,0
0,0,1,0,0,0,1,0,0,0,0,6,1,1,0,0,0,10.0,4.0625,2,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,2.66666666667,1,0
2,4,0,2,0,0,1,0,0,0,0,5,0,3,0,5,0,7.25,3.52,4,0
0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.0,6.0,1,0
1,0,2,0,1,0,0,0,0,0,1,4,0,2,0,0,0,18.0,4.52941176471,1,0
2,0,0,0,1,0,1,0,0,0,0,5,0,1,1,0,0,10.5,4.0,2,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4.0,4.25,1,0
1,0,0,0,0,0,0,0,0,0,1,6,0,2,0,0,0,12.5,3.4,2,0
2,1,0,0,1,0,0,0,0,0,0,5,0,0,1,0,0,4.66666666667,3.90909090909,3,0
1,0,0,0,1,0,0,0,1,0,0,3,0,2,0,0,1,16.0,3.71428571429,1,0
0,0,1,0,1,0,0,0,1,0,0,3,0,1,0,0,0,10.0,6.5,1,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,5.0,6.66666666667,1,0
0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,2.0,6.0,3,0
1,0,0,0,1,0,1,0,0,0,0,3,0,3,0,0,0,10.0,3.55555555556,1,0
0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,1,0,8.0,4.16666666667,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,7.33333333333,1,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,5.0,1,0
2,0,1,1,3,0,1,0,0,0,0,2,0,1,0,0,0,16.0,4.35714285714,1,0
1,0,1,1,0,0,0,0,0,0,0,9,0,2,0,0,0,8.0,3.60869565217,3,0
2,0,0,0,0,0,0,0,0,0,0,3,0,3,2,2,0,18.0,4.06666666667,1,0
3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,7.5,3.85714285714,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,4.33333333333,1,0
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,6.0,4.5,1,0
1,3,0,2,0,0,0,0,0,0,0,9,1,2,0,0,0,24.0,3.875,1,0
1,0,0,1,0,0,0,0,1,0,0,3,0,1,0,0,0,6.5,4.3,2,0
2,0,0,1,1,0,0,0,0,0,0,4,0,1,2,0,0,9.5,4.76470588235,2,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0,4.0,1,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,6.0,4.0,1,0
1,0,1,0,0,0,0,0,1,0,2,7,0,2,0,0,0,20.0,4.26666666667,1,0
0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,8.0,3.66666666667,1,0
2,3,1,1,0,0,0,0,0,0,0,6,0,1,0,0,0,9.66666666667,4.19230769231,3,0
0,1,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,6.0,3.3,2,0
0,0,0,1,0,0,2,0,0,0,1,3,1,2,0,0,0,15.0,5.0,1,0
2,0,0,0,0,0,0,0,0,0,0,6,1,2,0,0,0,4.75,3.82352941176,4,0
1,0,0,1,1,0,0,0,0,0,0,7,0,6,0,0,0,6.75,4.32,4,0
0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,5.5,5.9,2,0
1,2,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,9.5,3.88235294118,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,4.5,1,0
2,0,0,1,0,0,0,0,0,0,0,7,0,3,0,0,0,8.0,3.77272727273,3,0
0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0,0,5.0,6.25,3,0
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,3.33333333333,1,0
3,0,0,1,1,0,0,0,0,0,0,10,0,2,0,1,3,6.5,4.54545454545,4,0
1,0,1,0,0,0,0,0,0,0,0,5,1,1,0,1,0,9.5,4.35294117647,2,0
1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,10.0,2.7,1,0
1,0,0,0,0,0,0,0,0,0,1,1,0,4,0,1,0,6.0,3.63636363636,2,0
1,0,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,8.5,3.875,2,0
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,8.0,4.625,1,0
0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,15.0,4.0,1,0
1,0,0,0,0,0,0,0,0,0,1,5,3,0,0,0,0,8.0,3.52631578947,3,0
1,0,0,0,2,0,0,0,0,0,1,2,0,1,0,0,0,15.0,3.69230769231,1,0
1,0,0,0,0,0,1,0,0,0,0,9,0,2,0,0,0,9.33333333333,3.75,3,0
3,0,0,1,1,0,0,0,0,0,1,9,0,0,0,0,0,10.5,4.0,2,0
1,0,0,1,0,0,0,0,0,0,1,9,0,3,0,1,1,27.0,4.08,1,0
0,2,0,0,0,1,1,1,0,1,0,2,0,1,0,0,0,19.0,4.6,1,0
1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,21.0,4.05,1,0
1,1,0,1,1,0,1,0,0,0,0,5,0,0,0,0,0,12.0,4.09523809524,2,0
0,0,1,1,0,0,0,0,0,0,0,4,1,0,0,0,0,6.0,5.0,2,0
1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,4.0,4.5,2,0
0,0,1,0,2,0,0,0,0,0,0,5,0,1,1,0,0,22.0,3.57142857143,1,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4.5,5.625,2,0
3,0,0,0,0,0,1,0,0,0,0,6,0,1,0,0,0,14.0,4.46153846154,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.5,9.66666666667,2,0
1,1,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,12.0,4.45454545455,1,0
2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,3.66666666667,3.88888888889,3,0
2,0,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0,16.0,4.25,1,0
0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,12.0,4.36363636364,1,0
2,0,0,0,1,0,0,1,0,0,0,5,0,0,0,0,0,13.0,2.83333333333,1,0
2,0,1,1,1,0,1,0,0,0,0,4,0,3,0,0,0,12.5,3.73913043478,2,0
0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,6.33333333333,2.94117647059,3,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.0,4.0,1,0
1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,6.0,3.83333333333,1,0
0,0,0,0,1,0,1,0,0,0,1,3,0,1,1,1,0,7.5,3.90909090909,2,0
1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,9.0,4.125,1,0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,3.5,1,0
0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,6.0,2.90909090909,2,0
0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,2,6.0,3.63636363636,2,0
0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,6.0,2.8,1,0
0,0,0,1,1,0,2,0,0,0,0,7,1,3,0,0,0,12.0,3.7619047619,2,0
2,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,11.0,3.90909090909,1,0
0,0,0,1,1,0,0,0,0,0,0,5,1,0,0,0,0,16.0,3.5625,1,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6.0,4.8,1,0
1,0,0,1,0,0,1,0,0,0,0,2,1,1,0,0,0,8.0,4.71428571429,2,0
0,1,1,0,0,1,0,0,0,0,0,3,2,1,1,0,0,17.0,3.58823529412,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,4.33333333333,1,0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,5.0,3.4,1,0
1,0,1,0,0,0,3,0,0,0,0,6,0,1,0,0,0,25.0,3.85,1,0
1,0,0,0,1,0,0,0,0,0,0,6,0,2,0,0,0,7.0,3.73684210526,3,0
0,0,0,0,1,0,0,0,0,0,0,3,0,2,0,0,0,8.0,4.28571428571,1,0
1,1,0,2,0,0,0,0,0,0,1,7,0,2,0,0,0,14.0,4.07692307692,2,0
2,1,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,6.5,4.90909090909,4,0
0,0,1,2,0,0,0,0,0,0,0,4,0,1,0,0,5,8.5,4.0625,2,0
2,0,0,0,1,0,3,0,0,0,0,4,0,1,0,0,0,11.0,3.61111111111,2,0
1,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,4.5,4.375,2,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,10.0,1,0
0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,6.5,3.90909090909,2,0
1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,5.0,5.0,1,0
1,1,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,4.4,4.33333333333,5,0
2,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,17.0,3.0,1,0
6,0,1,0,5,0,1,0,0,0,0,11,0,3,0,0,0,11.0,3.4,3,0
1,0,1,0,0,0,0,0,0,0,0,4,1,1,0,0,1,11.0,3.0,1,0
3,0,1,0,1,0,0,0,0,0,0,3,1,1,1,0,0,7.33333333333,3.68421052632,3,0
0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,8.0,4.25,1,0
2,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,12.0,3.58333333333,1,0
0,0,1,2,0,0,0,0,0,0,0,8,0,1,0,0,0,10.0,3.10526315789,2,0
1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,10.0,4.3,1,0
2,1,0,0,0,0,1,0,0,0,0,5,0,1,0,0,0,8.0,3.21428571429,2,0
1,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,2,14.0,2.75,1,0
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9.0,5.0,1,0
